budget,id,original_title,runtime,title,vote_average,vote_count
43000000,10468,28 Days,103,28 Days,6,210
7000000,1359,American Psycho,102,American Psycho,7.3,2128
30000000,4967,Keeping the Faith,127,Keeping the Faith,5.9,161
0,31776,Where the Money is,89,Where the Money is,5.5,15
3800000,10557,East Is East,97,East Is East,6.5,60
0,27745,The Filth and the Fury,108,The Filth and the Fury,7.3,29
0,19214,Passion of Mind,105,Passion of Mind,5.8,6
0,46686,Third World Cop,98,Third World Cop,0,0
0,71402,Coming Apart,110,Coming Apart,6,4
0,13776,Diner,110,Diner,6.9,84
1400000,26291,Shakes the Clown,87,Shakes the Clown,5.5,25
6000000,10784,Cabaret,124,Cabaret,7.4,210
980000,10242,What Ever Happened to Baby Jane?,135,What Ever Happened to Baby Jane?,7.9,210
0,27857,Prick Up Your Ears,111,Prick Up Your Ears,6.1,27
0,16347,Auntie Mame,143,Auntie Mame,6.4,28
5500000,4825,Guys and Dolls,150,Guys and Dolls,6.9,55
0,11654,The Hunger,97,The Hunger,6.4,114
6500000,10518,Marathon Man,125,Marathon Man,7.2,227
6000000,11977,Caddyshack,98,Caddyshack,6.7,370
14000000,18041,Gossip,90,Gossip,5.6,70
20000000,14736,Love & Basketball,124,Love & Basketball,7.5,93
62000000,3536,U-571,116,U-571,6.1,345
6000000,1443,The Virgin Suicides,97,The Virgin Suicides,7.1,841
20000000,10424,Jennifer Eight,124,Jennifer Eight,5.8,74
0,80677,La Legge,126,The Law,6.8,4
0,28971,Limelight,137,Limelight,8,99
0,49096,Ai No Borei,105,Empire of Passion,6.7,18
0,310431,Stacy's Knights,100,Stacy's Knights,0,0
3000000,40562,Committed,98,Committed,4.4,12
10000000,9456,The Crow: Salvation,102,The Crow: Salvation,4.9,74
83000000,889,The Flintstones in Viva Rock Vegas,90,The Flintstones in Viva Rock Vegas,4.4,140
15000000,10564,Where the Heart Is,120,Where the Heart Is,6.9,159
7000000,15723,The Big Kahuna,90,The Big Kahuna,6.8,91
0,19600,Bossa Nova,95,Bossa Nova,6.1,9
0,125537,Smiling Fish & Goat On Fire,90,Smiling Fish & Goat On Fire,7,1
2500000,452,Idioterne,117,The Idiots,6.7,107
0,68170,The Last September,103,The Last September,8,1
4000000,36234,Timecode,97,Timecode,5.9,19
1000000,39283,Carnosaur,83,Carnosaur,3.9,21
0,65460,Carnosaur 2,83,Carnosaur 2,4.8,12
0,55667,Carnosaur 3: Primal Species,85,Carnosaur 3: Primal Species,5,12
0,31978,Defying Gravity,92,Defying Gravity,4.8,6
0,12476,The Hidden,96,The Hidden,6.7,85
0,5241,Two Moon Junction,104,Two Moon Junction,5,23
103000000,98,Gladiator,155,Gladiator,7.9,5566
34000000,21311,I Dreamed of Africa,114,I Dreamed of Africa,5.3,18
0,47724,Up at the Villa,115,Up at the Villa,6.2,6
600000,11129,Human Traffic,99,Human Traffic,6.8,98
0,94214,"Jails, Hospitals & Hip-Hop",90,"Jails, Hospitals & Hip-Hop",0,0
0,117781,1-2-3-4 ou Les collants noirs,140,Black Tights,5,1
0,1058,Breathless,100,Breathless,5.6,67
0,37112,The Great Locomotive Chase,85,The Great Locomotive Chase,5.2,6
0,42159,The Idolmaker,117,The Idolmaker,6.5,5
3000000,16395,Inferno,107,Inferno,6.6,113
0,50627,The King of Marvin Gardens,103,The King of Marvin Gardens,6.3,15
0,5608,"Die Nibelungen, Teil 1: Siegfried",91,"The Nibelungs, Tale 1: Siegfried",6.3,4
160000,38925,The Lords of Flatbush,86,The Lords of Flatbush,5.7,18
0,13105,Mr. Mom,91,Mr. Mom,6.5,79
0,22501,Les Maîtres du temps,75,Time Masters,7.4,38
44000000,5491,Battlefield Earth,118,Battlefield Earth,3,259
18000000,10560,Center Stage,115,Center Stage,6.8,95
0,19489,Held Up,89,Held Up,4.9,11
0,19419,Screwed,81,Screwed,4.9,24
3000000,23531,Whipped,82,Whipped,3.1,11
2000000,10688,Hamlet,112,Hamlet,6,35
0,17889,Anchors Aweigh,143,Anchors Aweigh,6.3,44
0,18228,Blue Hawaii,102,Blue Hawaii,5.2,32
0,80351,The Castaway Cowboy,91,The Castaway Cowboy,6.1,4
0,18642,G.I. Blues,104,G.I. Blues,6.3,19
0,205054,The Gay Deceivers,97,The Gay Deceivers,5,1
0,39391,Gypsy,143,Gypsy,6.5,20
0,18644,King Creole,116,King Creole,6.5,19
2111250,31516,On the Town,98,On the Town,6.9,50
0,45827,One Little Indian,90,One Little Indian,6.9,5
6000000,5683,Pee-wee's Big Adventure,90,Pee-wee's Big Adventure,6.6,239
0,113279,Regret to Inform,72,Regret to Inform,8,2
0,2094,Roustabout,101,Roustabout,5.8,11
0,14906,Saludos Amigos,42,Saludos Amigos,5.8,57
0,16176,The Slipper and the Rose,146,The Slipper and the Rose,6.8,16
0,52770,Things Change,100,Things Change,6.4,13
25000000,12518,Honeymoon in Vegas,96,Honeymoon in Vegas,5.5,85
127500000,10567,Dinosaur,82,Dinosaur,6.2,563
0,10642,Loser,98,Loser,5,122
16000000,9285,Road Trip,93,Road Trip,5.9,550
0,10569,Small Time Crooks,94,Small Time Crooks,6.4,155
2500000,21879,The Hollywood Knights,91,The Hollywood Knights,6.4,18
2000000,98502,The Myth Of Fingerprints,93,The Myth Of Fingerprints,3.4,5
0,21484,Possession,123,Possession,6.9,153
0,24918,The Twelve Chairs,94,The Twelve Chairs,6.7,29
125000000,955,Mission: Impossible II,123,Mission: Impossible II,5.9,1966
55000000,8584,Shanghai Noon,110,Shanghai Noon,6.2,756
0,47295,Better Living Through Circuitry,85,Better Living Through Circuitry,4,2
0,11332,8 ½ Women,118,8 ½ Women,6.3,14
30000,16093,Carnival of Souls,78,Carnival of Souls,6.7,94
0,29372,Flying Tigers,102,Flying Tigers,6.1,7
923000,962,The Gold Rush,95,The Gold Rush,7.7,308
1000000,5483,Lisa e il diavolo,92,Lisa and the Devil,6.2,23
0,21060,It's in the Water,100,It's in the Water,6.3,5
2000000,30588,Monsieur Verdoux,124,Monsieur Verdoux,7.9,74
6500000,668,On Her Majesty's Secret Service,142,On Her Majesty's Secret Service,6.5,464
0,23518,Seven Days in May,118,Seven Days in May,6.9,48
14000000,691,The Spy Who Loved Me,125,The Spy Who Loved Me,6.6,515
0,31353,Ceux qui m'aiment prendront le train,122,Those Who Love Me Can Take the Train,4.5,3
0,44018,Sans toit ni loi,105,Vagabond,7.2,28
34000000,698,Moonraker,126,Moonraker,5.9,551
7000000,682,The Man with the Golden Gun,125,The Man with the Golden Gun,6.4,533
0,28973,A King in New York,110,A King in New York,7.1,38
0,28974,A Woman of Paris: A Drama of Fate,78,A Woman of Paris,7.1,17
0,40685,In Old California,91,In Old California,4.4,5
0,22994,The Fighting Seabees,100,The Fighting Seabees,6.4,14
0,40639,Dark Command,94,Dark Command,5.7,11
0,499,Cléo de cinq à sept,90,Cléo from 5 to 7,7.7,58
30000000,9600,Big Momma's House,98,Big Momma's House,5.6,514
0,120077,Running Free,81,Running Free,3,3
0,38006,The Abominable Snowman,91,The Abominable Snowman,6.4,23
4800000,2768,American Gigolo,117,American Gigolo,5.9,137
0,42002,Angustia,86,Anguish,6.6,29
0,40365,La novia ensangrentada,100,The Blood Spattered Bride,6,15
0,24920,Paura nella città dei morti viventi,93,City of the Living Dead,5.9,86
0,21,The Endless Summer,95,The Endless Summer,7.8,23
6000000,10911,The Guns of Navarone,158,The Guns of Navarone,7.3,191
0,10102,La Grande bouffe,135,La Grande Bouffe,6.9,72
0,30308,Lured,102,Lured,6,19
0,38688,Pandora and the Flying Dutchman,122,Pandora and the Flying Dutchman,6.5,19
0,26912,Quatermass and the Pit,97,Quatermass and the Pit,6.2,57
0,26278,Quatermass II,85,Quatermass II,6.2,32
0,26953,Puppet Master,85,Puppet Master,5.5,68
780000,26954,Puppet Master II,88,Puppet Master II,5.8,32
800000,26956,Puppet Master III Toulon's Revenge,86,Puppet Master III Toulon's Revenge,6,32
0,26957,Puppet Master 4,79,Puppet Master 4,4.9,23
0,26958,Puppet Master 5: The Final Chapter,82,Puppet Master 5: The Final Chapter,4.2,19
0,26959,Curse of the Puppet Master,90,Curse of the Puppet Master,3.6,20
0,26960,Retro Puppet Master,80,Retro Puppet Master,2.5,12
0,80287,Rent-a-Cop,96,Rent-a-Cop,4.6,9
0,6003,Romeo and Juliet,138,Romeo and Juliet,7.3,145
25000000,23939,Stay Tuned,87,Stay Tuned,6,51
0,46614,Ernie Pyle's Story of G.I. Joe,108,The Story of G.I. Joe,4.8,8
2600000,11072,Blazing Saddles,93,Blazing Saddles,7.2,619
0,23069,Benji,86,Benji,6.1,35
0,21299,Benji the Hunted,88,Benji the Hunted,6.4,23
0,38802,For the Love of Benji,85,For the Love of Benji,5.6,7
0,13368,White Christmas,120,White Christmas,6.9,111
10000,985,Eraserhead,89,Eraserhead,7.5,500
4000000,14002,Baraka,96,Baraka,8,156
0,541,The Man with the Golden Arm,119,The Man with the Golden Arm,6.9,51
100000,21137,The Decline of Western Civilization,100,The Decline of Western Civilization,7.5,27
0,36724,The Decline of Western Civilization Part II: The Metal Years,93,The Decline of Western Civilization Part II: The Metal Years,6.8,20
600000,938,Per qualche dollaro in più,132,For a Few Dollars More,7.8,988
0,10648,Magnum Force,124,Magnum Force,7.1,251
1500000,11368,Blood Simple,97,Blood Simple,7.3,308
13000000,10875,The Fabulous Baker Boys,114,The Fabulous Baker Boys,6.5,79
0,2075,Prizzi's Honor,124,Prizzi's Honor,6.5,82
26000000,1551,Flatliners,115,Flatliners,6.3,413
0,22500,Gandahar,83,Gandahar,7.4,25
4000000,10246,Porky's,94,Porky's,6.1,185
6500000,19698,Porky's II: The Next Day,98,Porky's II: The Next Day,5.2,61
9000000,23919,Porky's Revenge,92,Porky's 3: Revenge,5,48
0,18835,Private School,89,Private School,5,29
2000000,26554,Class of Nuke 'Em High,85,Class of Nuke 'Em High,5.7,43
0,15239,The Toxic Avenger,82,The Toxic Avenger,6.3,116
0,28165,The Toxic Avenger Part II,96,The Toxic Avenger Part II,5.3,39
0,28169,The Toxic Avenger Part III: The Last Temptation of Toxie,102,The Toxic Avenger Part III: The Last Temptation of Toxie,5,28
0,15762,Night of the Creeps,88,Night of the Creeps,6.6,113
35000000,169,Predator 2,108,Predator 2,6,743
27000000,865,The Running Man,101,The Running Man,6.4,713
22000000,9663,Starman,115,Starman,6.6,219
0,26889,The Brother from Another Planet,108,The Brother from Another Planet,6.6,26
16000000,10128,Alien Nation,91,Alien Nation,5.9,81
400000,9659,Mad Max,93,Mad Max,6.6,1235
2000000,8810,Mad Max 2,95,Mad Max 2: The Road Warrior,7.3,981
12305523,9355,Mad Max Beyond Thunderdome,107,Mad Max Beyond Thunderdome,5.9,765
20000000,1727,Bird on a Wire,110,Bird on a Wire,5.9,209
17000000,635,Angel Heart,113,Angel Heart,7,326
17000000,10068,Nine 1/2 Weeks,117,Nine 1/2 Weeks,5.8,183
15000000,11495,Firestarter,114,Firestarter,5.9,174
0,11428,Sleepwalkers,91,Sleepwalkers,4.8,97
7000000,10117,Action Jackson,96,Action Jackson,4.9,51
0,35936,Sarafina!,117,Sarafina!,5.6,7
0,25562,Soapdish,97,Soapdish,6,61
0,51763,The Long Walk Home,97,The Long Walk Home,6.4,14
0,73079,Clara's Heart,108,Clara's Heart,4.4,11
0,38921,Burglar,103,Burglar,5,16
0,35463,Fatal Beauty,104,Fatal Beauty,5.3,15
90000000,9679,Gone in Sixty Seconds,118,Gone in Sixty Seconds,6.1,1511
0,24587,American Pimp,87,American Pimp,6.4,15
13000000,51333,Love's Labour's Lost,93,Love's Labour's Lost,5.4,14
0,17771,Sunshine,181,Sunshine,6.1,28
0,31610,Trixie,116,Trixie,4,1
0,60005,American Virgin,88,American Virgin,5.2,3
0,10264,Hamlet,130,Hamlet,6.7,95
3000000,31657,Coming Home,127,Coming Home,6.9,38
0,29204,American Pop,96,American Pop,7.2,21
150000,17814,Assault on Precinct 13,91,Assault on Precinct 13,7.1,223
5000000,11879,Near Dark,95,Near Dark,6.8,149
0,21128,One False Move,105,One False Move,6.7,28
4000000,482,Shaft,100,Shaft,6.5,68
1600000,592,The Conversation,113,The Conversation,7.5,377
3000000,31593,Cutter's Way,105,Cutter's Way,6.3,32
5500000,12611,The Fury,118,The Fury,6.2,73
0,14328,The Paper Chase,113,The Paper Chase,6.7,26
0,32047,Prince of the City,167,Prince of the City,7.3,40
3000000,9040,Serpico,129,Serpico,7.5,429
1821052,25364,Ace in the Hole,111,Ace in the Hole,7.9,128
0,43002,Lonely Are the Brave,107,Lonely Are the Brave,7.5,25
3000000,5121,The Sugarland Express,110,The Sugarland Express,6.4,70
0,195,Trouble in Paradise,83,Trouble in Paradise,7.3,48
25000000,6978,Big Trouble in Little China,99,Big Trouble in Little China,7.1,727
0,3133,Badlands,94,Badlands,7.5,301
0,643,Броненосец «Потёмкин»,75,Battleship Potemkin,7.6,201
16000000,10571,Boys and Girls,94,Boys and Girls,5.4,107
46000000,479,Shaft,99,Shaft,5.5,316
75000000,7450,Titan A.E.,94,Titan A.E.,6.3,320
3000000,31023,La lengua de las mariposas,96,Butterfly,7.2,44
0,25636,Jesus' Son,107,Jesus' Son,6.7,22
0,41160,The Match,95,The Match,5.8,6
0,47439,Le temps retrouvé,169,Time Regained,7.3,11
0,207731,Boricua's Bond,105,Boricua's Bond,2,1
45000000,7443,Chicken Run,84,Chicken Run,6.5,1190
51000000,2123,"Me, Myself & Irene",116,"Me, Myself & Irene",6.1,956
110000000,2024,The Patriot,165,The Patriot,6.8,1130
76000000,17711,The Adventures of Rocky & Bullwinkle,88,The Adventures of Rocky & Bullwinkle,3.9,89
120000000,2133,The Perfect Storm,130,The Perfect Storm,6.2,609
15000000,29946,The Golden Bowl,130,The Golden Bowl,6.5,21
0,25993,Asylum,88,Asylum,5.9,25
0,28774,Communion,103,Communion,5,44
0,46929,Fun & Fancy Free,73,Fun & Fancy Free,6.2,64
600000,11598,The Kentucky Fried Movie,83,The Kentucky Fried Movie,6.4,67
35000000,9702,Bound by Honor,180,Bound by Honor,7.7,116
0,117026,Daughter of Dr. Jekyll,71,Daughter of Dr. Jekyll,5.5,2
0,9873,F/X,109,F/X,6.4,91
16400000,16820,F/X2,108,F/X2,5.8,38
0,14864,The Hot Spot,130,The Hot Spot,6.4,48
1500000,15379,Missing in Action,101,Missing in Action,5.2,107
2410000,12764,Missing in Action 2: The Beginning,100,Missing in Action 2: The Beginning,5,65
0,27352,Braddock: Missing in Action III,101,Braddock: Missing in Action III,4.8,55
0,8348,Thunderbolt and Lightfoot,115,Thunderbolt and Lightfoot,6.6,113
0,24099,Dreamscape,99,Dreamscape,6,72
0,17897,The Golden Voyage of Sinbad,105,The Golden Voyage of Sinbad,6.4,54
0,28050,Il rosso segno della follia,83,Hatchet for the Honeymoon,7,19
2500000,16094,House Party,100,House Party,6.1,52
0,16096,House Party 2,94,House Party 2,4.7,22
68,20343,Make Mine Music,75,Make Mine Music,5.2,33
2000000,13757,Melody Time,72,Melody Time,6.3,42
0,11822,Nekromantik,75,Nekromantik,5.4,51
0,90980,On Our Merry Way,107,On Our Merry Way,6,1
0,26270,Project Moon Base,63,Project Moon Base,2.5,4
0,37744,Rocketship X-M,77,Rocketship X-M,5.1,15
2142000,494,Shaft in Africa,112,Shaft in Africa,5.4,6
1978000,493,Shaft's Big Score!,104,Shaft's Big Score!,6.1,7
0,12706,Croupier,94,Croupier,6.7,80
65000000,4244,The Kid,104,The Kid,6,242
19000000,4247,Scary Movie,88,Scary Movie,6,1468
1200000,20770,But I'm a Cheerleader,85,But I'm a Cheerleader,6.5,101
0,1050,Xizao,92,Shower,6.8,20
0,1052,Blow-Up,111,Blow-Up,7.3,227
500000,20540,The Pawnbroker,116,The Pawnbroker,7.3,31
0,23655,Groove,86,Groove,5.6,6
8200000,1788,Footloose,107,Footloose,6.4,525
6000000,32275,Duel in the Sun,144,Duel in the Sun,6.2,38
75000000,36657,X-Men,104,X-Men,6.8,4172
0,44490,Chuck & Buck,96,Chuck & Buck,5.7,17
0,47585,The Five Senses,106,The Five Senses,6.6,8
0,1448,The Wisdom of Crocodiles,98,The Wisdom of Crocodiles,5.8,28
15000000,36047,The In Crowd,105,The In Crowd,4.7,15
100000000,2655,What Lies Beneath,130,What Lies Beneath,6.3,504
30000000,12599,劇場版ポケットモンスター 幻のポケモン ルギア爆誕,84,Pokémon: The Movie 2000,6.4,201
0,33828,Les Amants Criminels,96,Criminal Lovers,6.6,28
0,93,Anatomy of a Murder,160,Anatomy of a Murder,7.7,207
0,9278,Freejack,110,Freejack,5,91
0,90715,Greaser's Palace,91,Greaser's Palace,5.6,9
0,59181,H.O.T.S.,98,H.O.T.S.,5.1,9
3000000,22167,Knightriders,145,Knightriders,6.5,17
7000000,18118,Mackenna's Gold,128,Mackenna's Gold,6.4,44
3500000,11940,Sinbad and the Eye of the Tiger,113,Sinbad and the Eye of the Tiger,6.3,39
0,24167,La ciociara,100,Two Women,7.6,63
35000000,10276,What About Bob?,100,What About Bob?,6.7,265
0,19380,White Sands,101,White Sands,5.5,30
107,13783,Breaker Morant,107,Breaker Morant,7.2,37
2000000,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,88,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,6.6,218
0,15867,Interiors,93,Interiors,6.7,92
3000000,11686,Love and Death,85,Love and Death,7.5,176
0,29263,La historia oficial,112,The Official Story,7.3,24
0,46754,Søndagsengler,103,The Other Side of Sunday,5,1
0,18702,Pot o' Gold,86,Pot o' Gold,7.3,3
0,11830,タンポポ,114,Tampopo,7.9,57
0,16110,Thomas and the Magic Railroad,85,Thomas and the Magic Railroad,4.8,10
84000000,12107,Nutty Professor II: The Klumps,106,Nutty Professor II: The Klumps,4.7,338
0,10401,La Fille sur le pont,90,The Girl on the Bridge,7.1,34
0,32640,Wonderland,108,Wonderland,6.9,8
65000000,10641,Autumn in New York,103,Autumn in New York,5.7,144
45000000,6282,Coyote Ugly,100,Coyote Ugly,5.8,590
95000000,9383,Hollow Man,112,Hollow Man,5.6,645
65000000,5551,Space Cowboys,130,Space Cowboys,6.3,407
0,277726,Better Living,95,Better Living,1,1
0,43079,Mad About Mambo,92,Mad About Mambo,4.6,7
1500000,27723,Psycho Beach Party,95,Psycho Beach Party,6,26
10000000,2360,Saving Grace,93,Saving Grace,6.3,115
0,28043,I tre volti della paura,92,Black Sabbath,6.9,72
62000,33468,The Brain That Wouldn't Die,82,The Brain That Wouldn't Die,4.4,34
0,21866,Bronco Billy,116,Bronco Billy,5.2,51
6000000,33408,The Crush,89,The Crush,5.5,65
4000000,11589,Kelly's Heroes,144,Kelly's Heroes,7.2,191
3000000,15158,Phantasm II,97,Phantasm II,6.3,97
2500000,16139,Phantasm III: Lord of the Dead,91,Phantasm III: Lord of the Dead,5.6,56
650000,16146,Phantasm IV: Oblivion,90,Phantasm IV: Oblivion,4.9,48
3500000,26515,Pumpkinhead,86,Pumpkinhead,5.9,108
0,11856,Air America,112,Air America,5.3,146
350000,13567,Sleepaway Camp,85,Sleepaway Camp,6.1,124
0,10860,Steel Magnolias,119,Steel Magnolias,7.1,146
0,8420,Et Dieu… créa la femme,95,...And God Created Woman,6.2,43
0,18391,Easy Money,95,Easy Money,6.6,34
0,20850,Ilsa: She Wolf of the SS,96,Ilsa: She Wolf of the SS,5.1,48
30000000,39473,Silent Fall,101,Silent Fall,5.2,12
0,27452,The Spiral Staircase,83,The Spiral Staircase,6.6,46
0,77571,What Ever Happened to Aunt Alice?,101,What Ever Happened to Aunt Alice?,5.2,5
0,38548,Margaret Cho: I'm the One That I Want,96,Margaret Cho: I'm the One That I Want,8.7,3
0,20438,The Tao of Steve,87,The Tao of Steve,5.9,27
0,274868,The Tic Code,91,The Tic Code,1,1
0,2211,Aimee & Jaguar,125,Aimee & Jaguar,6.3,20
0,46991,Une liaison pornographique,80,An Affair of Love,6.5,11
0,201581,The Autumn Heart,110,The Autumn Heart,0,0
40000000,10391,Bless the Child,107,Bless the Child,4.9,72
10000000,14195,Cecil B. Demented,87,Cecil B. Demented,6.2,51
0,15665,The Eyes of Tammy Faye,79,The Eyes of Tammy Faye,7,1
0,45905,The Opportunists,90,The Opportunists,5.5,2
0,10393,The Replacements,118,The Replacements,6.2,207
0,18168,About Adam,105,About Adam,5.4,37
33000000,8843,The Cell,107,The Cell,6,442
1000000,10643,Gojira ni-sen mireniamu,107,Godzilla 2000,5.9,44
0,23618,The Original Kings of Comedy,115,The Original Kings of Comedy,6.5,16
0,117262,Sunset Strip,90,Sunset Strip,6,1
0,30946,All the Rage,99,All the Rage,5.3,4
12000000,37136,The Naked Gun: From the Files of Police Squad!,85,The Naked Gun: From the Files of Police Squad!,7.1,1020
23000000,37137,The Naked Gun 2½: The Smell of Fear,85,The Naked Gun 2½: The Smell of Fear,6.6,556
0,23283,Our Town,90,Our Town,4.6,8
3100000,3110,Shane,118,Shane,7.3,143
3000000,14698,"Suddenly, Last Summer",114,"Suddenly, Last Summer",7,47
0,11694,Cat Ballou,97,Cat Ballou,6.5,57
0,47434,Un divan à New York,108,A Couch in New York,5.6,8
0,39891,The Devil Rides Out,96,The Devil Rides Out,6.7,50
0,76891,Jerry and Tom,107,Jerry and Tom,6.7,9
35000000,9651,Supergirl,124,Supergirl,4.7,108
0,26865,X: The Unknown,81,X: The Unknown,5.8,24
40000000,11398,The Art of War,117,The Art of War,5.6,136
0,161687,The Ballad of Ramblin' Jack,112,The Ballad of Ramblin' Jack,0,0
0,26244,Phish: Bittersweet Motel,82,Phish: Bittersweet Motel,6,3
28000000,1588,Bring It On,98,Bring It On,5.8,574
0,287821,Catfish in Black Bean Sauce,119,Catfish in Black Bean Sauce,0,0
0,19150,The Crew,88,The Crew,6.4,11
0,25128,Love & Sex,82,Love & Sex,5.7,21
0,18153,Steal This Movie,107,Steal This Movie,6.2,11
0,30910,Went to Coney Island on a Mission from God... Be Back by Five,94,Went to Coney Island on a Mission from God... Be Back by Five,0,0
